# Force coefficients
# liftDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 1.000000000000e+00
# lRef              : 1.000000000000e+00
# Aref              : 1.000000000000e+00
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# Time              	Cm                  	Cd                  	Cl                  	Cl(f)               	Cl(r)               
44.9746000000014803 	-9.465505122379e-04	1.387333431137e+00	2.086094892483e-01	1.033581941119e-01	1.052512951364e-01
44.9768000000014823 	-9.409820081311e-04	1.387391106157e+00	2.087870837415e-01	1.034525598626e-01	1.053345238789e-01
44.9790000000014842 	-9.354035976411e-04	1.387442304284e+00	2.089194766191e-01	1.035243347119e-01	1.053951419072e-01
44.9812000000014862 	-9.298166309252e-04	1.387501737751e+00	2.091028407605e-01	1.036216037493e-01	1.054812370112e-01
44.9834000000014882 	-9.242200865079e-04	1.387571797115e+00	2.091971236069e-01	1.036743417169e-01	1.055227818900e-01
44.9856000000014902 	-9.186145992800e-04	1.387618180488e+00	2.093349071987e-01	1.037488390001e-01	1.055860681986e-01
44.9878000000014922 	-9.129999377769e-04	1.387642168863e+00	2.095272393333e-01	1.038506197289e-01	1.056766196044e-01
44.9900000000014941 	-9.073754300225e-04	1.387708764887e+00	2.096347687683e-01	1.039100089541e-01	1.057247598142e-01
44.9922000000014961 	-9.017416881181e-04	1.387772281204e+00	2.097841279960e-01	1.039903223099e-01	1.057938056861e-01
44.9944000000014981 	-8.961016085542e-04	1.387815647436e+00	2.099100051983e-01	1.040589009906e-01	1.058511042077e-01
44.9966000000015001 	-8.904536776390e-04	1.387872380459e+00	2.100391841518e-01	1.041291383983e-01	1.059100457535e-01
44.998800000001502  	-8.847961283704e-04	1.387944467891e+00	2.101552955028e-01	1.041928516230e-01	1.059624438798e-01
45.001000000001504  	-8.791294586060e-04	1.387974779652e+00	2.102930206088e-01	1.042673808458e-01	1.060256397630e-01
45.003200000001506  	-8.734535197285e-04	1.388025338760e+00	2.104065696891e-01	1.043298313248e-01	1.060767383643e-01
45.005400000001508  	-8.677689819501e-04	1.388076930109e+00	2.104954726650e-01	1.043799673506e-01	1.061155053145e-01
45.00760000000151   	-8.620761733028e-04	1.388132843770e+00	2.106436451268e-01	1.044597463901e-01	1.061838987367e-01
45.0098000000015119 	-8.563745156084e-04	1.388191165413e+00	2.107511686892e-01	1.045192098290e-01	1.062319588602e-01
45.0120000000015139 	-8.506643115039e-04	1.388248651531e+00	2.108783187142e-01	1.045884950456e-01	1.062898236686e-01
45.0142000000015159 	-8.449454095645e-04	1.388296260856e+00	2.109977241477e-01	1.046539166643e-01	1.063438074834e-01
45.0164000000015179 	-8.392180842497e-04	1.388348721103e+00	2.111512935659e-01	1.047364286987e-01	1.064148648672e-01
45.0186000000015198 	-8.334820774942e-04	1.388417925964e+00	2.113135762030e-01	1.048233060240e-01	1.064902701790e-01
45.0208000000015218 	-8.277372177749e-04	1.388453494583e+00	2.113910181121e-01	1.048677718383e-01	1.065232462738e-01
45.0230000000015238 	-8.219842972980e-04	1.388513891749e+00	2.115199171807e-01	1.049379742931e-01	1.065819428877e-01
45.0252000000015258 	-8.162225715043e-04	1.388564228464e+00	2.116133285229e-01	1.049904416899e-01	1.066228868329e-01
45.0274000000015278 	-8.104523667040e-04	1.388619689868e+00	2.117233802487e-01	1.050512377577e-01	1.066721424911e-01
45.0296000000015297 	-8.046734534501e-04	1.388675037016e+00	2.118162010029e-01	1.051034270480e-01	1.067127739549e-01
45.0318000000015317 	-7.988861287204e-04	1.388720775347e+00	2.119800878739e-01	1.051911578082e-01	1.067889300657e-01
45.0340000000015337 	-7.930895853031e-04	1.388761445103e+00	2.120918959008e-01	1.052528583651e-01	1.068390375357e-01
45.0362000000015357 	-7.872859890734e-04	1.388832456846e+00	2.121744131089e-01	1.052999205654e-01	1.068744925435e-01
45.0384000000015376 	-7.814750664227e-04	1.388884133614e+00	2.122650702476e-01	1.053510600574e-01	1.069140101902e-01
45.0406000000015396 	-7.756562946824e-04	1.388936243989e+00	2.123877980752e-01	1.054182427429e-01	1.069695553323e-01
45.0428000000015416 	-7.698315020963e-04	1.389000043037e+00	2.124711290131e-01	1.054657330045e-01	1.070053960087e-01
45.0450000000015436 	-7.639974530148e-04	1.389044392887e+00	2.125776440866e-01	1.055248245903e-01	1.070528194963e-01
45.0472000000015456 	-7.581554432977e-04	1.389110352790e+00	2.126267939409e-01	1.055552415271e-01	1.070715524137e-01
45.0494000000015475 	-7.523060846832e-04	1.389140558475e+00	2.128015720683e-01	1.056484799495e-01	1.071530921188e-01
45.0516000000015495 	-7.464482055996e-04	1.389204946230e+00	2.128954109896e-01	1.057012572892e-01	1.071941537004e-01
45.0538000000015515 	-7.405823640791e-04	1.389254282973e+00	2.129989587040e-01	1.057588969879e-01	1.072400617161e-01
45.0560000000015535 	-7.347086120600e-04	1.389316813242e+00	2.131003093784e-01	1.058154460771e-01	1.072848633013e-01
45.0582000000015555 	-7.288272521299e-04	1.389327519007e+00	2.132276112557e-01	1.058849783757e-01	1.073426328800e-01
45.0604000000015574 	-7.229370119956e-04	1.389423858337e+00	2.132437649608e-01	1.058989454684e-01	1.073448194924e-01
45.0626000000015594 	-7.170392769888e-04	1.389500199769e+00	2.133589144715e-01	1.059624179588e-01	1.073964965127e-01
45.0648000000015614 	-7.111336394822e-04	1.389541960873e+00	2.134473895138e-01	1.060125611174e-01	1.074348283964e-01
45.0670000000015634 	-7.052211285132e-04	1.389578818479e+00	2.135422644925e-01	1.060659111177e-01	1.074763533748e-01
45.0692000000015653 	-6.992993663259e-04	1.389653418793e+00	2.136746078070e-01	1.061380045372e-01	1.075366032698e-01
45.0714000000015673 	-6.933692784203e-04	1.389680980060e+00	2.136940004380e-01	1.061536309406e-01	1.075403694974e-01
45.0736000000015693 	-6.874315348285e-04	1.389744385332e+00	2.137825634756e-01	1.062038502030e-01	1.075787132726e-01
45.0758000000015713 	-6.814855936164e-04	1.389784856492e+00	2.138587262860e-01	1.062478775494e-01	1.076108487366e-01
45.0780000000015733 	-6.755319441013e-04	1.389882541726e+00	2.139092307211e-01	1.062790834165e-01	1.076301473047e-01
45.0802000000015752 	-6.695729192317e-04	1.389894096393e+00	2.140522576025e-01	1.063565558820e-01	1.076957017205e-01
45.0824000000015772 	-6.636062250999e-04	1.389952073074e+00	2.141231666377e-01	1.063979770938e-01	1.077251895440e-01
45.0846000000015792 	-6.576341628889e-04	1.390007042375e+00	2.141822102623e-01	1.064334709682e-01	1.077487392940e-01
45.0868000000015812 	-6.516540336556e-04	1.390067160161e+00	2.142471696092e-01	1.064719307710e-01	1.077752388383e-01
45.0890000000015831 	-6.456672493132e-04	1.390117880455e+00	2.143795224008e-01	1.065440939511e-01	1.078354284497e-01
45.0912000000015851 	-6.396722870231e-04	1.390171093099e+00	2.143990678636e-01	1.065598616448e-01	1.078392062188e-01
45.0934000000015871 	-6.336702481432e-04	1.390215225851e+00	2.144766382963e-01	1.066046489000e-01	1.078719893963e-01
45.0956000000015891 	-6.276608664725e-04	1.390288704542e+00	2.145463513812e-01	1.066455148241e-01	1.079008365571e-01
45.0978000000015911 	-6.216440536957e-04	1.390337349877e+00	2.145904629048e-01	1.066735873987e-01	1.079168755061e-01
45.100000000001593  	-6.156196074626e-04	1.390393987780e+00	2.146630532856e-01	1.067159070353e-01	1.079471462503e-01
45.102200000001595  	-6.095879617428e-04	1.390446037118e+00	2.147232472770e-01	1.067520356767e-01	1.079712116002e-01
45.104400000001597  	-6.035488413059e-04	1.390498194866e+00	2.147921655628e-01	1.067925339401e-01	1.079996316227e-01
45.106600000001599  	-5.975023286940e-04	1.390540385910e+00	2.148354362341e-01	1.068202157884e-01	1.080152204457e-01
45.1088000000016009 	-5.914485171692e-04	1.390623575791e+00	2.148955945077e-01	1.068563487367e-01	1.080392457710e-01
45.1110000000016029 	-5.853877074087e-04	1.390667522394e+00	2.150014912200e-01	1.069153579026e-01	1.080861333174e-01
45.1132000000016049 	-5.793194058739e-04	1.390733885531e+00	2.150597102278e-01	1.069505357080e-01	1.081091745198e-01
45.1154000000016069 	-5.732434392385e-04	1.390775507603e+00	2.150906940346e-01	1.069721035781e-01	1.081185904566e-01
45.1176000000016089 	-5.671603241591e-04	1.390833766471e+00	2.151800568637e-01	1.070228681077e-01	1.081571887560e-01
45.1198000000016108 	-5.610689570917e-04	1.390883532938e+00	2.152623544946e-01	1.070701082902e-01	1.081922462044e-01
45.1220000000016128 	-5.549725071724e-04	1.390921506247e+00	2.152615870030e-01	1.070758209943e-01	1.081857660087e-01
45.1242000000016148 	-5.488698403507e-04	1.390972793813e+00	2.153012335158e-01	1.071017469175e-01	1.081994865982e-01
45.1264000000016168 	-5.427616104123e-04	1.391020480113e+00	2.153582440867e-01	1.071363604329e-01	1.082218836538e-01
45.1286000000016188 	-5.366470075662e-04	1.391071852237e+00	2.154077163490e-01	1.071672111669e-01	1.082405051820e-01
45.1308000000016207 	-5.305256418651e-04	1.391128591645e+00	2.154683877581e-01	1.072036682372e-01	1.082647195209e-01
45.1330000000016227 	-5.243976427372e-04	1.391179331742e+00	2.155215633283e-01	1.072363840214e-01	1.082851793069e-01
45.1352000000016247 	-5.182637318529e-04	1.391221171233e+00	2.156055116345e-01	1.072844920854e-01	1.083210195491e-01
45.1374000000016267 	-5.121212826045e-04	1.391308304793e+00	2.156227137250e-01	1.072992355799e-01	1.083234781451e-01
45.1396000000016286 	-5.059718090593e-04	1.391329882974e+00	2.156178462086e-01	1.073029512952e-01	1.083148949134e-01
45.1418000000016306 	-4.998160234230e-04	1.391412053638e+00	2.156385899107e-01	1.073194789319e-01	1.083191109788e-01
45.1440000000016326 	-4.936541065569e-04	1.391439827420e+00	2.157105679845e-01	1.073616298857e-01	1.083489380988e-01
45.1462000000016346 	-4.874854804306e-04	1.391494268031e+00	2.157427752336e-01	1.073839021364e-01	1.083588730972e-01
45.1484000000016366 	-4.813102148249e-04	1.391535890320e+00	2.157768817196e-01	1.074071306450e-01	1.083697510746e-01
45.1506000000016385 	-4.751282728291e-04	1.391581601148e+00	2.158284403570e-01	1.074390919057e-01	1.083893484513e-01
45.1528000000016405 	-4.689402187045e-04	1.391637748681e+00	2.158584225569e-01	1.074602710597e-01	1.083981514972e-01
45.1550000000016425 	-4.627458354709e-04	1.391718422241e+00	2.159182253223e-01	1.074963668257e-01	1.084218584966e-01
45.1572000000016445 	-4.565444540495e-04	1.391759036162e+00	2.158988436222e-01	1.074928773570e-01	1.084059662651e-01
45.1594000000016464 	-4.503368416293e-04	1.391816778578e+00	2.159330570506e-01	1.075161916837e-01	1.084168653669e-01
45.1616000000016484 	-4.441225177271e-04	1.391872780621e+00	2.159411289577e-01	1.075264419611e-01	1.084146869966e-01
45.1638000000016504 	-4.379018174241e-04	1.391928311182e+00	2.159922119286e-01	1.075582041469e-01	1.084340077817e-01
45.1660000000016524 	-4.316771347650e-04	1.391967158087e+00	2.160484300232e-01	1.075925378768e-01	1.084558921463e-01
45.1682000000016544 	-4.254464639232e-04	1.392008962358e+00	2.160280217246e-01	1.075885643984e-01	1.084394573262e-01
45.1704000000016563 	-4.192114724536e-04	1.392062079585e+00	2.159619878953e-01	1.075617824752e-01	1.084002054201e-01
45.1726000000016583 	-4.129706000344e-04	1.392139091329e+00	2.160294204146e-01	1.076017396073e-01	1.084276808073e-01
45.1748000000016603 	-4.067239167649e-04	1.392160220955e+00	2.161040766323e-01	1.076453143994e-01	1.084587622329e-01
45.1770000000016623 	-4.004711166943e-04	1.392213720665e+00	2.161314754979e-01	1.076652666323e-01	1.084662088657e-01
45.1792000000016643 	-3.942118604439e-04	1.392265378331e+00	2.161183585858e-01	1.076649674324e-01	1.084533911533e-01
45.1814000000016662 	-3.879468376306e-04	1.392338555895e+00	2.161389133465e-01	1.076815098356e-01	1.084574035109e-01
45.1836000000016682 	-3.816758407511e-04	1.392358087044e+00	2.161495159133e-01	1.076930821159e-01	1.084564337974e-01
45.1858000000016702 	-3.753991848532e-04	1.392408631310e+00	2.161587849276e-01	1.077039932790e-01	1.084547916487e-01
45.1880000000016722 	-3.691167329134e-04	1.392460778637e+00	2.161649870165e-01	1.077133767753e-01	1.084516102412e-01
45.1902000000016741 	-3.628284988680e-04	1.392513186055e+00	2.161810594927e-01	1.077277012475e-01	1.084533582452e-01
45.1924000000016761 	-3.565346150518e-04	1.392571634240e+00	2.162112780386e-01	1.077491044042e-01	1.084621736343e-01
45.1946000000016781 	-3.502347696704e-04	1.392616218528e+00	2.161782983507e-01	1.077389144057e-01	1.084393839450e-01
45.1968000000016801 	-3.439292437725e-04	1.392673524462e+00	2.161671426153e-01	1.077396420639e-01	1.084275005514e-01
45.1990000000016821 	-3.376182568442e-04	1.392709849674e+00	2.161645345382e-01	1.077446490123e-01	1.084198855260e-01
45.201200000001684  	-3.313017167381e-04	1.392756531730e+00	2.161785257421e-01	1.077579611543e-01	1.084205645878e-01
45.203400000001686  	-3.249800682837e-04	1.392786787867e+00	2.161740542256e-01	1.077620470445e-01	1.084120071811e-01
45.205600000001688  	-3.186520308401e-04	1.392860233173e+00	2.161752490987e-01	1.077689725185e-01	1.084062765802e-01
45.20780000000169   	-3.123168799809e-04	1.392927526099e+00	2.161797402045e-01	1.077775532223e-01	1.084021869822e-01
45.2100000000016919 	-3.059783301001e-04	1.392964969227e+00	2.161698158581e-01	1.077789295990e-01	1.083908862592e-01
45.2122000000016939 	-2.996348683426e-04	1.393005295533e+00	2.161589839530e-01	1.077798571082e-01	1.083791268449e-01
45.2144000000016959 	-2.932884150559e-04	1.393024982467e+00	2.161415518969e-01	1.077774875334e-01	1.083640643635e-01
45.2166000000016979 	-2.869350472610e-04	1.393133285909e+00	2.161514942708e-01	1.077888120881e-01	1.083626821827e-01
45.2188000000016999 	-2.805767325772e-04	1.393179860765e+00	2.161527232745e-01	1.077957849047e-01	1.083569383698e-01
45.2210000000017018 	-2.742124343831e-04	1.393239496608e+00	2.161043325118e-01	1.077779538215e-01	1.083263786903e-01
45.2232000000017038 	-2.678436233158e-04	1.393298102562e+00	2.161189170861e-01	1.077916149197e-01	1.083273021664e-01
45.2254000000017058 	-2.614697998459e-04	1.393372294415e+00	2.161159640457e-01	1.077965122230e-01	1.083194518227e-01
45.2276000000017078 	-2.550910205837e-04	1.393375489261e+00	2.161155807012e-01	1.078026993300e-01	1.083128813712e-01
45.2298000000017097 	-2.487072328702e-04	1.393424479362e+00	2.160690574206e-01	1.077858214774e-01	1.082832359432e-01
45.2320000000017117 	-2.423187897364e-04	1.393484657209e+00	2.160671141546e-01	1.077912382876e-01	1.082758758670e-01
45.2342000000017137 	-2.359253113954e-04	1.393531208153e+00	2.159975275063e-01	1.077628384418e-01	1.082346890645e-01
45.2364000000017157 	-2.295271469332e-04	1.393594754622e+00	2.160010059603e-01	1.077709758332e-01	1.082300301271e-01
45.2386000000017177 	-2.231243418717e-04	1.393613506748e+00	2.159755157858e-01	1.077646335510e-01	1.082108822348e-01
45.2408000000017196 	-2.167169593853e-04	1.393651282693e+00	2.159332746965e-01	1.077499203888e-01	1.081833543076e-01
45.2430000000017216 	-2.103044504819e-04	1.393702854789e+00	2.158659720729e-01	1.077226815859e-01	1.081432904869e-01
45.2452000000017236 	-2.038877057764e-04	1.393759036737e+00	2.158824588260e-01	1.077373417072e-01	1.081451171188e-01
45.2474000000017256 	-1.974662610241e-04	1.393832916676e+00	2.158431602701e-01	1.077241138740e-01	1.081190463961e-01
45.2496000000017276 	-1.910398423450e-04	1.393873683948e+00	2.158225586020e-01	1.077202394587e-01	1.081023191433e-01
45.2518000000017295 	-1.846080304656e-04	1.393930352238e+00	2.158063213688e-01	1.077185526540e-01	1.080877687149e-01
45.2540000000017315 	-1.781728159262e-04	1.393965814456e+00	2.157356001580e-01	1.076896272631e-01	1.080459728949e-01
45.2562000000017335 	-1.717342090088e-04	1.394011484091e+00	2.156997117724e-01	1.076781216772e-01	1.080215900952e-01
45.2584000000017355 	-1.652929166072e-04	1.394054313697e+00	2.156842341059e-01	1.076768241363e-01	1.080074099695e-01
45.2606000000017374 	-1.588469454616e-04	1.394106652961e+00	2.156199846427e-01	1.076511453759e-01	1.079688392668e-01
45.2628000000017394 	-1.523963823457e-04	1.394155176560e+00	2.155102113353e-01	1.076027092853e-01	1.079075020500e-01
45.2650000000017414 	-1.459422401484e-04	1.394200653645e+00	2.155254883451e-01	1.076168019324e-01	1.079086864127e-01
45.2672000000017434 	-1.394835114108e-04	1.394251902119e+00	2.154587626970e-01	1.075898978371e-01	1.078688648599e-01
45.2694000000017454 	-1.330209497678e-04	1.394293678588e+00	2.154499982903e-01	1.075919781954e-01	1.078580200949e-01
45.2716000000017473 	-1.265543932485e-04	1.394348606416e+00	2.154038846943e-01	1.075753879539e-01	1.078284967404e-01
45.2738000000017493 	-1.200845232822e-04	1.394404859525e+00	2.153474375278e-01	1.075536342406e-01	1.077938032872e-01
45.2760000000017513 	-1.136090371431e-04	1.394465184568e+00	2.153106277961e-01	1.075417048609e-01	1.077689229352e-01
45.2782000000017533 	-1.071296114063e-04	1.394487746509e+00	2.152616032713e-01	1.075236720242e-01	1.077379312470e-01
45.2804000000017552 	-1.006461141912e-04	1.394540442367e+00	2.151846715645e-01	1.074916896681e-01	1.076929818964e-01
45.2826000000017572 	-9.415868825139e-05	1.394607108670e+00	2.151416176398e-01	1.074766501316e-01	1.076649675081e-01
45.2848000000017592 	-8.766743988420e-05	1.394646551830e+00	2.150721515976e-01	1.074484083589e-01	1.076237432387e-01
45.2870000000017612 	-8.117275732850e-05	1.394705221902e+00	2.150278437063e-01	1.074327490958e-01	1.075950946105e-01
45.2892000000017632 	-7.467389325668e-05	1.394727284972e+00	2.149568301019e-01	1.074037411577e-01	1.075530889442e-01
45.2914000000017651 	-6.817124910722e-05	1.394780105221e+00	2.149123890288e-01	1.073880232653e-01	1.075243657635e-01
45.2936000000017671 	-6.166477835003e-05	1.394831504657e+00	2.148383770658e-01	1.073575237545e-01	1.074808533112e-01
45.2958000000017691 	-5.515421014852e-05	1.394866713371e+00	2.147810110644e-01	1.073353513221e-01	1.074456597424e-01
45.2980000000017711 	-4.863912887673e-05	1.394914960880e+00	2.147059540727e-01	1.073043379075e-01	1.074016161652e-01
45.300200000001773  	-4.212162796330e-05	1.394967461826e+00	2.146302848326e-01	1.072730207883e-01	1.073572640443e-01
45.302400000001775  	-3.560129730011e-05	1.395010480252e+00	2.145662002314e-01	1.072474988184e-01	1.073187014130e-01
45.304600000001777  	-2.907910995236e-05	1.395052072020e+00	2.144883985436e-01	1.072151201618e-01	1.072732783818e-01
45.306800000001779  	-2.255335941675e-05	1.395077188012e+00	2.144388008377e-01	1.071968470594e-01	1.072419537783e-01
45.309000000001781  	-1.602428750287e-05	1.395132477621e+00	2.143807150391e-01	1.071743332321e-01	1.072063818071e-01
45.3112000000017829 	-9.491748607318e-06	1.395179249454e+00	2.142957084420e-01	1.071383624724e-01	1.071573459696e-01
45.3134000000017849 	-2.955781971825e-06	1.395220184616e+00	2.142264876486e-01	1.071102880423e-01	1.071161996063e-01
45.3156000000017869 	3.583486976367e-06	1.395269003880e+00	2.141252956955e-01	1.070662313347e-01	1.070590643608e-01
45.3178000000017889 	1.012605474209e-05	1.395312645790e+00	2.140358815534e-01	1.070280668315e-01	1.070078147220e-01
45.3200000000017909 	1.667174593993e-05	1.395356772952e+00	2.139781139335e-01	1.070057287127e-01	1.069723852208e-01
45.3222000000017928 	2.322055239236e-05	1.395401923194e+00	2.139110503255e-01	1.069787457151e-01	1.069323046104e-01
45.3244000000017948 	2.977257639897e-05	1.395453516263e+00	2.138076623410e-01	1.069336037469e-01	1.068740585941e-01
